"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","genus_from_study","species_from_study","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","record_number","record","realm_general2","acclim_time_original","acclim_time_units","dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering","logic_source_for_dispersal_distance2","Notes","genus","species","age_maturity_days_female","age_maturity_days_female_reference","age_maturity_days_male","age_maturity_days_male_reference","age_maturity.days_unknown_sex","dispersal_distance_category","logic_source_for_dispersal_distance","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","average_body_size_female","average_body_size_female_reference","average_body_size_male","average_body_size_male_reference","average_body_size_unknown_sex","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","Home.range.size_Km2","logic.source_for_Home.range.size","data_gatherer","lifespan_days","lifespan_days_reference","is.nocturnal","is.nocturnal_source","raster_mean"
902,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",5,36.05128,"tmax",0.23077,"CI",7,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","5d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
903,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",7,36,"tmax",0.35897,"CI",7,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","7d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
904,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",0,-3.181818,"tmin",0.515151,"CI",6,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","0d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
905,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",1,-1.121212,"tmin",0.4545453,"CI",6,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","1d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
906,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",2,-0.5757576,"tmin",0.3939394,"CI",6,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","2d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
907,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",3,0.5151515,"tmin",0.4848485,"CI",6,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","3d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
908,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",5,1.181818,"tmin",0.272727,"CI",6,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","5d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
909,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",7,1.818182,"tmin",0.363636,"CI",6,"critical","onset_of_rigor","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","7d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
910,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",0,34.05634,"tmax",0.3662,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","0d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
911,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",0.5,35.35211,"tmax",0.28169,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","0.5d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
912,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",0.75,35.74648,"tmax",0.14084,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","0.75d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
913,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",1,35.52113,"tmax",0.28169,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","1d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
914,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",2,34.95775,"tmax",0.19718,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","2d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
915,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",3,35.15493,"tmax",0.42253,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","3d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
916,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",5,35.52113,"tmax",0.25352,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","5d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
917,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",7,35.46479,"tmax",0.56338,"CI",7,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","7d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
918,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",0,-2.803419,"tmin",0.508547,"CI",6,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","0d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
919,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",1,-0.6794872,"tmin",0.4786325,"CI",6,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","1d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
920,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",2,-0.1111111,"tmin",0.2991453,"CI",6,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","2d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
921,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",3,0.8162393,"tmin",0.3888887,"CI",6,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","3d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
922,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",5,1.863248,"tmin",0.32906,"CI",6,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","5d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
923,"Eurycea bislineata","Chordata","Amphibia","Caudata","Plethodontidae","FL","Layne_&_Claussen_1982ab","intratherm_team","Eurycea bislineata_39.77_NA",25,39.77,-84.69,"inferred","Eurycea","bislineata","Preble County, Ohio, USA",7,2.282051,"tmin",0.508547,"CI",6,"critical","righting_ability","0.5",NA,NA,"5","Summer",332,NA,"Thermal limits extracted using OOo Digitizer",NA,NA,"Terrestrial","7d","days",NA,NA,NA,"Eurycea","bislineata","1095","Oliveira et al., 2017","1095","Oliveira et al., 2017","Y","0-1","J. E. Johnson & Goldberg, 1975",12.3,"Oliveira et al., 2017","","","","","","Winter","Meyers et al., 2015;Ashton & Ashton, 1978","non-migratory","",NA,NA,"","0.000014","Ashton & Ashton, 1978","Micky/Ilona/Nikki","kunk","Caudata - Max Longevity, n.d.","N","Oliveira et al., 2017",263.829662952094
932,"Eurycea longicauda","Chordata","Amphibia","Caudata","Plethodontidae","FL","Sealander_1969","intratherm_team","Eurycea longicauda_36.1_NA",15,36.1,-94.33,"","Eurycea","longicauda","Savoy, Arkansas, USA",14,37.6,"tmax",0.2,"SE",10,"critical",NA,NA,NA,NA,NA,"Summer",346,NA,NA,NA,NA,"Terrestrial","2w","weeks","walking",NA,NA,"Eurycea","longicauda","365","Oliveira et al., 2017","365","Oliveira et al., 2017","Y","0-1","Mohr, 1944",20,"Oliveira et al., 2017","","","","","","kunk","AmphibiaWeb, 2020","non-migratory","",NA,NA,"","<1km","Meyers et al., 2015","Micky/Ilona/Nikki","3650","Caudata - Max Longevity, n.d.;Meyers et al., 2015","Y","Oliveira et al., 2017",330.943487316031
933,"Eurycea longicauda","Chordata","Amphibia","Caudata","Plethodontidae","FL","Sealander_1969","intratherm_team","Eurycea longicauda_36.1_NA",5,36.1,-94.33,"","Eurycea","longicauda","Savoy, Arkansas, USA",14,36.8,"tmax",0.2,"SE",10,"critical",NA,NA,NA,NA,NA,"Summer",346,NA,NA,NA,NA,"Terrestrial","2w","weeks","walking",NA,NA,"Eurycea","longicauda","365","Oliveira et al., 2017","365","Oliveira et al., 2017","Y","0-1","Mohr, 1944",20,"Oliveira et al., 2017","","","","","","kunk","AmphibiaWeb, 2020","non-migratory","",NA,NA,"","<1km","Meyers et al., 2015","Micky/Ilona/Nikki","3650","Caudata - Max Longevity, n.d.;Meyers et al., 2015","Y","Oliveira et al., 2017",330.943487316031
936,"Eurycea lucifuga","Chordata","Amphibia","Caudata","Plethodontidae","FL","Sealander_1969","intratherm_team","Eurycea lucifuga_35.93_NA",15,35.93,-94.15,"","Eurycea","lucifuga","Washington County, Arkansas, USA",14,37.2,"tmax",0.1,"SE",10,"critical",NA,NA,NA,NA,NA,"Summer",462,NA,NA,NA,NA,"Terrestrial","2w","weeks","walking",NA,NA,"Eurycea","lucifuga","1095","De Magalhães & Costa, 2009","1095","De Magalhães & Costa, 2009","Y","0-1","Hutchison, 1958",20,"Oliveira et al., 2017;D. E. Scott & Petranka, 1999","","","","","","","AmphibiaWeb, 2020","non-migratory","",NA,NA,"","kunk","AmphibiaWeb, 2020","Micky/Ilona/Nikki","3321.5","Oliveira et al., 2017","N","Oliveira et al., 2017",255.162018234304
937,"Eurycea lucifuga","Chordata","Amphibia","Caudata","Plethodontidae","FL","Sealander_1969","intratherm_team","Eurycea lucifuga_35.93_NA",5,35.93,-94.15,"","Eurycea","lucifuga","Washington County, Arkansas, USA",14,37,"tmax",0.3,"SE",11,"critical",NA,NA,NA,NA,NA,"Summer",462,NA,NA,NA,NA,"Terrestrial","2w","weeks","walking",NA,NA,"Eurycea","lucifuga","1095","De Magalhães & Costa, 2009","1095","De Magalhães & Costa, 2009","Y","0-1","Hutchison, 1958",20,"Oliveira et al., 2017;D. E. Scott & Petranka, 1999","","","","","","","AmphibiaWeb, 2020","non-migratory","",NA,NA,"","kunk","AmphibiaWeb, 2020","Micky/Ilona/Nikki","3321.5","Oliveira et al., 2017","N","Oliveira et al., 2017",255.162018234304
146,"Ambystoma tigrinum","Chordata","Amphibia","Caudata","Ambystomatidae",NA,"Brattstrom, B. H. 1963. A preliminary review of the thermal requirements of amphibians. Ecology 44:238-255.","Rohr","Ambystoma tigrinum_44.996399_NA",21,44.996399,-93.061598,"","Ambystoma","tigrinum","Ramsey County, Minnesota",NA,36.7,"tmax",NA,NA,6,"critical","Loss of righting response",NA,NA,NA,NA,NA,257,"Larva",NA,NA,NA,"Terrestrial",NA,"days",NA,NA,NA,"Ambystoma","tigrinum","1460","De Magalhães & Costa, 2009","1460","De Magalhães & Costa, 2009","","0-1","AmphibiaWeb, 2020;Madison & Farrand, 1998",33,"Oliveira et al., 2017","","","","","","Winter","AmphibiaWeb, 2020","non-migratory","",NA,NA,"","0.071","Madison & Farrand, 1998;AmphibiaWeb, 2020","Ilona/Nikki","9125","AmphibiaWeb, 2020","N","Oliveira et al., 2017",305.020514136991
